novo_nome;nome_original;fonte;categoria;descricao;palavras_chave;ambiente;objetos;estilo;iluminacao;pessoas;usos;observacoes
pista-agility-cachorro-pneus-rampas-gangorra-lagoa-quiosque-vista-serra.jpg;IMG_0338.JPG;foto-real;Pets;"Pista de agility para cães vista de mais perto, com túnel de pneus coloridos, rampas de madeira, gangorra e barras baixas dispostas no gramado; lagoa em primeiro plano e quiosque coberto ao fundo, cercados pela serra. Nenhum pet ou pessoa aparece.";pista-agility, agility-cachorro, pneus-coloridos, rampa-madeira, gangorra, barras-salto, obstaculo-pet, lagoa, quiosque, pergolado-coberto, vista-serra, arvore-flor-roxa, quaresmeira, cerca-verde, banco-jardim, cadeira-madeira, gramado, area-externa, natureza, sem-pessoas, sem-pets, pet-friendly, dia-claro, horizontal, paisagem-aberta;pista de agility pet externa junto à lagoa, com quiosque ao fundo e vista para a serra;pneus vermelhos e creme em túnel, rampa a-frame, gangorra (seesaw), barras de salto baixas, quiosque/pergolado com telhado branco, cadeira de jardim, árvore com flores roxas (quaresmeira), cerca/hedge verde densa, lagoa;rústico, natural, campestre;luz natural diurna, céu claro/difuso;nenhuma;instagram, site, banner, campanha pet-friendly;"boa foto de contexto da pista de agility completa; sem pets, útil para mostrar estrutura/infraestrutura do espaço."
jardim-galpao-verde-bromelia-banco-madeira-caminho-pedra.jpg;IMG_0339.JPG;foto-real;Natureza & Paisagem;Cantinho de jardim com galpão/depósito verde de porta branca, banco de madeira sob árvores, bromélias e pedras decorativas ao redor de um canteiro, cerca de bambu ao fundo.;jardim, galpao-verde, deposito, bromelia, banco-madeira, pedras-decorativas, canteiro, cerca-bambu, caminho-pedra, arvore-flor-vermelha, suporte-planta-metalico, luzes-decorativas, area-externa, paisagismo, natureza, sem-pessoas, sem-pets, dia-claro, vertical-elementos, rustico, detalhe-jardim;jardim com galpão de apoio e canteiro decorativo, área externa gramada;galpão verde com porta branca e grade, varal de luzes decorativas, suporte de planta metálico em espiral, bromélias, pedras, banco de madeira, cerca de bambu, árvore com flores vermelhas, balde azul, caminho de pedra;rústico, natural, jardim;luz natural diurna, dia claro;nenhuma;site, detalhe visual, instagram;"galpão de serviço/depósito visível no quadro; mais indicada para mostrar paisagismo/jardim do que como imagem principal de campanha."
pista-agility-cachorro-pneus-cadeira-lagoa-pavilhao-vista-serra.jpg;IMG_0340.JPG;foto-real;Pets;Vista ampla da pista de agility pet com túnel de pneus coloridos em primeiro plano, cadeira vazia junto à lagoa, rampas e barras de salto ao fundo, pavilhão coberto e serra no horizonte.;pista-agility, agility-cachorro, pneus-coloridos, cadeira-jardim, lagoa, pavilhao-coberto, rampa-madeira, barras-salto, gangorra, vista-serra, arvore-flor-roxa, cerca-verde, gramado, area-externa, natureza, sem-pessoas, sem-pets, pet-friendly, dia-claro, horizontal, paisagem-aberta, encosta;pista de agility pet externa com vista ampla da lagoa, pavilhão e serra;pneus vermelhos e creme em túnel, cadeira de madeira vazia, rampa a-frame, gangorra, barras de salto baixas, pavilhão/quiosque coberto com telhado branco e escada, árvore com flores roxas, banco de jardim, lagoa, cerca verde densa;rústico, natural, campestre;luz natural diurna, céu claro/difuso;nenhuma;instagram, site, banner, campanha pet-friendly;"enquadramento mais aberto que IMG_0338, mostra todo o conjunto da pista de agility e o pavilhão ao fundo; boa opção para banner horizontal do espaço pet."
lagoa-vista-serra-paisagem-aberta-casas-encosta-dia-nublado.jpg;IMG_0341.JPG;foto-real;Natureza & Paisagem;Paisagem aberta com lagoa cercada de gramado e árvores, casas na encosta da serra ao fundo e céu nublado. Nenhuma pessoa ou pet na cena.;lagoa, vista-serra, paisagem-aberta, casas-encosta, gramado, palmeiras, arvores, banco-jardim, caminho, ceu-nublado, natureza, montanha, sem-pessoas, sem-pets, area-externa, horizontal, espaco-negativo, paisagismo, dia-nublado;área externa ampla com lagoa e gramado, encosta com casas ao fundo;lagoa, banco de jardim, palmeiras, árvores diversas, casas na encosta, caminho de acesso;natural, paisagístico, amplo;luz natural diurna, dia nublado, luz difusa;nenhuma;banner, capa, site, paisagem institucional;foto horizontal ampla com bastante espaço negativo de gramado e céu, boa opção para banner ou capa institucional.
area-descanso-bancos-madeira-sombra-arvore-cerca-bambu-rustico.jpg;IMG_0342.JPG;foto-real;Áreas Comuns & Lounge;Área de descanso à sombra de árvores frondosas, com bancos de madeira rústicos em tons marrom e branco, cerca de bambu ao fundo e árvore florida vermelha.;area-descanso, bancos-madeira, sombra-arvore, cerca-bambu, bromelia-vermelha, arvore-florida, rustico, area-comum, jardim, mangueira, sem-pessoas, sem-pets, dia-claro, aconchegante, horizontal, detalhe-mobiliario;área de descanso sombreada sob árvores, próxima a cerca de bambu;bancos de madeira marrom, bancos de madeira branca/creme, cerca de bambu, bromélia vermelha, árvore com flores vermelhas, árvore grande (mangueira), balde;rústico, aconchegante, sombreado;luz natural diurna, sombra densa de árvores, dia claro;nenhuma;instagram, site, detalhe de ambiente;"alguns bancos brancos aparecem tombados/desalinhados no chão, sugerindo área em manutenção; avaliar antes de usar em campanha institucional."
area-fogueira-bancos-madeira-cadeiras-brancas-jardim-sombra-rustico.jpg;IMG_0343.JPG;foto-real;Áreas Comuns & Lounge;Espaço de convivência ao ar livre com tacho de fogueira cercado de pedras, bancos e cadeiras de madeira rústicas em tons marrom e branco ao redor, cama de ferro com capa azul ao fundo e fachada da pousada visível ao longe.;area-fogueira, tacho-fogo, bancos-madeira, cadeiras-brancas, pedras-fogueira, jardim, sombra-arvore, arvore-flor-roxa, fachada-pousada, cama-ferro, rustico, area-comum, convivio, sem-pessoas, sem-pets, dia-claro, horizontal, aconchegante;espaço de convivência com fogueira ao ar livre, sob árvores, próximo à fachada da pousada;tacho de fogo com cinzas, pedras ao redor da fogueira, bancos de madeira marrom, cadeiras brancas rústicas, banqueta azul pequena, cama/rede de ferro com capa impermeável azul, árvore com flores roxas, fachada vermelha da pousada ao fundo;rústico, aconchegante, campestre;luz natural diurna, sombra parcial de árvores, dia claro;nenhuma;instagram, site, banner, experiência hóspede - roda de fogueira;"boa composição para conteúdo sobre experiência de fogueira, ainda que fotografada de dia; cama de ferro ao fundo parece guardada/temporária, não decoração definitiva."
fachada-spa-porta-branca-madeira-placa-seta-jardim-pedras-dia-nublado.jpg;IMG_0344.JPG;foto-real;Fachada & Estrutura;"Fachada de um espaço de spa da pousada, com porta branca emoldurada em madeira e grade metálica na parte superior, sinalização ""SPA"" com seta indicando o caminho. Parede verde-escura, jardim com pedras e plantas ao redor da entrada.";fachada, spa, porta, porta-branca, madeira, grade-metalica, placa, sinalizacao, seta, parede-verde, jardim, pedras, plantas, entrada, area-externa, dia, nublado, luz-natural, arquitetura, pousada, horizontal, plano-aberto, sensor-parede, telhado, arvores, gramado, caminho;área externa - entrada do spa;"porta com grade metálica, placa ""SPA"" com seta, sensor/interruptor na parede, vaso com bromélia, pedras de contorno de jardim, caminho de concreto";rústico, natural;luz natural difusa, dia nublado;nenhuma;site, instagram, folder, identificação de ambiente;boa qualidade, foto horizontal, plano aberto mostrando a fachada completa, sem cortes ou distrações relevantes
porta-spa-detalhe-placa-logo-leange-madeira-parede-verde.jpg;IMG_0345.JPG;foto-real;Fachada & Estrutura;"Vista mais próxima da porta do spa, mostrando a placa ""SPA"" com o logo da LeAnge e seta indicando a direção. Porta branca emoldurada em madeira sobre parede verde, com sensor/interruptor ao lado.";fachada, spa, porta, porta-branca, madeira, grade-metalica, placa, logo-leange, seta, parede-verde, entrada, detalhe, sinalizacao, dia, nublado, luz-natural, arquitetura, pousada, horizontal, close, bromelia, sensor-parede;área externa - entrada do spa;"porta com grade metálica, placa ""SPA"" com logo LeAnge, sensor/interruptor de parede, bromélia em vaso";rústico, natural, minimalista;luz natural difusa, dia nublado;nenhuma;site, instagram, sinalizacao, identificacao de ambiente;boa qualidade, foto horizontal, close na porta e na placa, logo da marca legível
balanco-madeira-jardim-cama-suspensa-vista-serra-neblina-casa-vermelha.jpg;IMG_0346.JPG;foto-real;Áreas Comuns & Lounge;Balanço de madeira rústico no jardim, com dois assentos de corda suspensos e uma cama/rede suspensa ao fundo. Ao fundo, a fachada vermelha do prédio principal da pousada e a serra coberta por neblina.;balanco, jardim, madeira, corda, assento-suspenso, cama-suspensa, rede, area-externa, gramado, arvores, casa-sede, fachada-vermelha, vista-serra, montanha, neblina, nublado, natureza, paisagem, lazer, horizontal, plano-aberto, dia;jardim externo com estrutura de lazer;balanço de madeira com dois assentos de corda, cama/rede suspensa de metal com colchão azul, árvores, casa principal ao fundo, serra;rústico, natureza, aconchegante;luz natural difusa, dia nublado, neblina na serra;nenhuma;instagram, site, banner, campanha de natureza/lazer;boa qualidade, foto horizontal, plano aberto, vista da serra parcialmente encoberta por neblina
balanco-madeira-jardim-vista-spa-verde-lenheira-cerca-bambu.jpg;IMG_0347.JPG;foto-real;Áreas Comuns & Lounge;Mesma estrutura de balanço de madeira no jardim, vista de outro ângulo, com a fachada verde do spa ao fundo e uma pequena lenheira coberta ao lado. Cerca de bambu delimitando a área.;balanco, jardim, madeira, corda, assento-suspenso, area-externa, gramado, cerca-bambu, lenha, lenheira, spa, fachada-verde, arvores, natureza, paisagem, lazer, horizontal, plano-aberto, dia, nublado;jardim externo com estrutura de lazer, próximo ao spa;balanço de madeira com dois assentos de corda, lenheira de madeira com toras, cerca de bambu, fachada do spa ao fundo;rústico, natureza;luz natural difusa, dia nublado;nenhuma;instagram, site, banner;boa qualidade, foto horizontal, plano aberto, mostra o contexto do spa ao fundo
ducha-externa-marmore-azulejo-amarelo-placa-trilha-espreguicadeiras-deck.jpg;IMG_0348.JPG;foto-real;Áreas Comuns & Lounge;"Detalhe de ducha externa com azulejos de mármore branco e faixa de pastilhas amarelas, porta de vidro e chuveiro metálico. Ao lado, placa ""Trilha"" com o logo da LeAnge e seta, além de duas espreguiçadeiras brancas sobre deck de madeira.";ducha-externa, banheiro-externo, marmore, azulejo-amarelo, pastilha, vidro, chuveiro, deck-madeira, espreguicadeira, placa, trilha, logo-leange, seta, cerca-bambu, area-externa, spa, detalhe, close, dia, nublado;deck externo do spa com ducha aberta;"ducha de mármore com pastilhas amarelas, porta/divisória de vidro, chuveiro metálico, placa ""Trilha"" com logo LeAnge, espreguiçadeiras brancas, deck de madeira, cerca de bambu";sofisticado, natureza, spa;luz natural difusa, dia nublado;nenhuma;instagram, site, banner, campanha de spa/bem-estar;"boa qualidade, foto horizontal com foco na placa ""Trilha"" em primeiro plano e ducha desfocada ao fundo"
ducha-externa-marmore-degraus-vidro-placa-trilha-espreguicadeiras-cerca-bambu.jpg;IMG_0349.JPG;foto-real;Áreas Comuns & Lounge;"Plano mais aberto da mesma ducha externa de mármore com pastilhas amarelas e porta de vidro, mostrando os degraus internos completos. Espreguiçadeiras brancas no deck, placa ""Trilha"" e cerca de bambu em primeiro plano.";ducha-externa, banheiro-externo, marmore, azulejo-amarelo, pastilha, degraus, vidro, chuveiro, deck-madeira, espreguicadeira, placa, trilha, logo-leange, seta, cerca-bambu, area-externa, spa, plano-aberto, dia, nublado, arvores;deck externo do spa com ducha aberta;"ducha de mármore com pastilhas amarelas e degraus, porta/divisória de vidro, chuveiro metálico, placa ""Trilha"" com logo LeAnge, espreguiçadeiras brancas, deck de madeira, cerca de bambu, lanternas de parede";sofisticado, natureza, spa;luz natural difusa, dia nublado;nenhuma;instagram, site, banner, campanha de spa/bem-estar;boa qualidade, foto horizontal, plano mais aberto que a imagem anterior, mostra a estrutura completa da ducha
piscina-boia-inflavel-casa-sede-vermelha-varanda-redes-vista-serra-neblina.jpg;IMG_0350.JPG;foto-real;Piscina & Lazer;Área da piscina com boia inflável turquesa na água, guarda-sóis fechados e mesas com cadeiras na varanda coberta. Ao fundo, a fachada vermelha do prédio principal com redes penduradas e a serra parcialmente encoberta por neblina.;piscina, boia-inflavel, agua-turquesa, guarda-sol, varanda, casa-sede, fachada-vermelha, rede, hamaca, cadeiras, mesas, vista-serra, montanha, neblina, nublado, natureza, paisagem, lazer, area-externa, horizontal, plano-aberto, flor-rosa, arvore, dia;área da piscina externa, em frente ao prédio principal;piscina com boia inflável, guarda-sóis fechados, mesas e cadeiras, redes penduradas na varanda, prédio principal vermelho, montanha ao fundo, árvore florida rosa;aconchegante, natureza, rústico-chique;luz natural difusa, dia nublado, neblina na serra;nenhuma;instagram, site, banner, campanha de lazer/piscina;boa qualidade, foto horizontal, plano aberto, céu nublado deixando o dia com pouca luz direta
piscina-vista-serra-neblina-prancha-paddle-verde-pergola-madeira-dia-nublado.jpg;IMG_0351.JPG;foto-real;Piscina & Lazer;Vista externa da piscina da pousada, com pergolas de madeira e guarda-sóis fechados na borda, e uma prancha de stand up paddle verde flutuando na água. Ao fundo, a fachada vermelha do prédio principal com telhado marrom e a serra parcialmente encoberta por neblina e nuvens baixas.;piscina, area externa, vista serra, montanha, neblina, nuvens baixas, prancha stand up paddle, sup verde, importway, pousada, fachada vermelha, telhado marrom, pergola madeira, guarda-sol fechado, cadeiras rattan, mesas externas, deck madeira, jardim, arvore florida, flor rosa, dia nublado, luz natural difusa, plano aberto, horizontal, azulejo azul turquesa, natureza, serra miguel pereira, area de lazer;area externa, piscina com vista para a serra;piscina, prancha stand up paddle, guarda-sois fechados, pergolas de madeira, cadeiras e mesas de rattan, escadas de acesso, arvore com flores rosas;rustico e aconchegante, integrado a natureza;luz natural difusa, dia nublado e enevoado;nenhuma;instagram, site, banner, campanha;"horizontal, boa opcao para banner de paisagem/hero; ceu encoberto de nuvens, nao transmite 'dia ensolarado'; leve reflexo dos moveis na agua"
